Repository,Title,Body,Link
2019.1-PyLearner,Task US01 - Histórias,"# Task US01 - Histórias
---
### Descrição:
Nessa task, necessária para completar a US01, o desenvolvedor deve criar as histórias para treinamento do chatbot.

### Critérios de Aceitação
- [ ] As histórias devem ser adequadas aos intents criados
- [ ] As histórias devem ser elaboradas em português
- [ ] As histórias devem responder as perguntas com a informação correta
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/99
2019.1-PyLearner,EP05 - Visualização de dados,"# EP06 - Visualização de dados
---
### Descrição:
Este épico consiste nas tarefas relacionadas ao treinamento do bot no tema de visualização de resultados para machine learning, ensinando ao bot inputs e outputs variados  para responder perguntas relacionadas ao tema

Ao ser concluído, este épico disponibilizará no bot, a possibilidade de tirar dúvidas sobre visualização de resultados para machine learning.

### Histórias de Usuário
- [x] US14 - Eu como usuário desejo saber como fazer a matriz de correlação entre as variáveis
- [x] US15 - Eu como usuário desejo saber como visualizar o histograma de features

",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/98
2019.1-PyLearner,EP02 - Tratamento de Dados,"# EP02 - Tratamento de Dados
---
### Descrição:
Este épico consiste nas tarefas relacionadas ao treinamento do bot no quesito tratamento de dados para machine learning, ensinando ao bot inputs e outputs variados, relacionados ao tema.

Ao ser concluído, este épico disponibilizará no bot, a possibilidade de tirar dúvidas sobre tratamento de dados para machine learning.

### Histórias de Usuário
- [x] US04 - Eu como usuário desejo saber como lidar com dados faltantes
- [ ] US05 - Eu como usuário desejo saber como transformar dados categóricos
- [ ] US06 - Eu como usuário desejo saber como lidar com dados com diferentes magnitudes",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/97
2019.1-PyLearner,EP01 - Importação de Dados,"# EP01 - Importação de Dados
---
### Descrição:
Este épico consiste nas tarefas relacionadas ao treinamento do bot no quesito importação de dados para machine learning, ensino ao bot inputs e outputs variados, relacionados ao tema.

Ao ser concluído, este épico disponibilizará no bot, possibilidade de tirar dúvidas sobre importação de dados para machine learning em, CSV, JSON e EXCEL.

### Histórias de Usuário
- [x] US01 - Eu como usuário desejo saber como importar dados de um arquivo CSV
- [x] US02 - Eu como usuário desejo saber como importar dados de um arquivo JSON
- [x] US03 - Eu como usuário desejo saber como importar dados de um arquivo EXCEL",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/96
2019.1-PyLearner,Criar ambiente dockerizado para interações do chatbot,- [ ] Ambiente subindo e rodando interações do chatbot para acesso local.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/95
2019.1-PyLearner,Criar ambiente docker para Rasa,- [ ]  Ambiente subindo e rodando funcinalidades do RASA para acesso local.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/94
2019.1-PyLearner,Detalhar as ferramenta de funcionalidades do backlog,Detalhar quais ferramentas serão utilizadas em cada funcionalidade do backlog.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/93
2019.1-PyLearner,"Task US15 - Criação dos Intents, actions e templates","# Task US15 - Criação dos Intents, actions e templates
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [x] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/92
2019.1-PyLearner,"Task US14 - Criação dos Intents, actions e templates","# Task US14 - Criação dos Intents, actions e templates
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [ ] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/91
2019.1-PyLearner,"Task US04 - Criação dos Intents, actions e templates","# Task US04 - Criação dos Intents, actions e templates
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [x] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/90
2019.1-PyLearner,Task US02 - Criação dos Intents,"# Task US02 - Criação dos Intents
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [ ] 3 Respostas para cada major tópico 
- [ ] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [ ] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/89
2019.1-PyLearner,"Task US01 - Criação dos Intents, actions e templates","# Task US01 - Criação dos Intents
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [x] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/88
2019.1-PyLearner,Criação de documento de estudo da US15,"# Criação de documento de estudo da US15
---
### Descrição:
Está task consiste na elaboração de uma documentação de comprovação de estudo para o tema da história de usuário designada. O objetivo desse estudo é que facilite a produção das histórias de usuário e tragam uma qualidade mais elevada das entregas, sendo corretas e precisas as informações passadas pelo bot.
Nesta task, o desenvolvedor deverá abordar a temática de Histogramas, onde, o usuário deve especificar o que é e para que é utilizada um histograma, quando deve ser utilizado e como utiliza-se o mesmo. É recomendado que o relatório contenha a forma de fazer essas histogramas, com um passo a passo que possa ser reproduzido para o bot.

### Critérios de Aceitação
Para a aceitação deste documento, este deve seguir os seguintes padrões, lembrando que você tem total autonomia para implementar melhoras nesse modelo e isso é só o básico que a gente pensou necessário:
- [x] O documento deve ser estruturado em tópicos e subtópicos
- [x] O documento deve abordar a temática da US15 de forma correta e detalhada, de forma que possa servir de base para o desenvolvimento dos diálogos em RASA.
- [x] O documento contém um detalhamento das funções e a forma de utilizá-las para provar o que o estudo foi aproveitado.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/86
2019.1-PyLearner,Criação Documento de estudo da US14,"# Criação de documento de estudo da US14
---
### Descrição:
Está task consiste na elaboração de uma documentação de comprovação de estudo para o tema da história de usuário designada. O objetivo desse estudo é que facilite a produção das histórias de usuário e tragam uma qualidade mais elevada das entregas, sendo corretas e precisas as informações passadas pelo bot.
Nesta task, o desenvolvedor deverá abordar a temática de Matrizes de Correlação, onde, o usuário deve especificar o que é e para que é utilizada uma matriz de correlação, quando deve ser utilizada e como utiliza-se a mesma. É recomendado que o relatório contenha a forma de fazer essas matrizes, com um passo a passo que possa ser reproduzido para o bot.

### Critérios de Aceitação
Para a aceitação deste documento, este deve seguir os seguintes padrões, lembrando que você tem total autonomia para implementar melhoras nesse modelo e isso é só o básico que a gente pensou necessário:
- [ ] O documento deve ser estruturado em tópicos e subtópicos
- [ ] O documento deve abordar a temática da US14 de forma correta e detalhada, de forma que possa servir de base para o desenvolvimento dos diálogos em RASA.
- [ ] O documento contém um detalhamento das funções e a forma de utilizá-las para provar o que o estudo foi aproveitado.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/85
2019.1-PyLearner,Criação de documento de estudo da US04,"# Criação de documento de estudo da US04
---
### Descrição:
Está task consiste na elaboração de uma documentação de comprovação de estudo para o tema da história de usuário designada. O objetivo desse estudo é que facilite a produção das histórias de usuário e tragam uma qualidade mais elevada das entregas, sendo corretas e precisas as informações passadas pelo bot.
Nessa task, o desenvolvedor deve atacar a temática de tratamento de dados faltantes dentro de Machine Learning, produzindo, ao fim dos estudos um relatório sobre tratamento de dados, para que é utilizado, quais são as diferentes abordagens para o tratamento de dados e os benefícios do uso deste nos datasets de machine learning. É recomendado que o relatório contenha a forma de fazer esses tratamentos com um passo a passo que possa ser reproduzido para o bot.

### Critérios de Aceitação
Para a aceitação deste documento, este deve seguir os seguintes padrões, lembrando que você tem total autonomia para implementar melhoras nesse modelo e isso é só o básico que a gente pensou necessário:
- [x] O documento deve ser estruturado em tópicos e subtópicos
- [x] O documento deve abordar a temática da US04 de forma correta e detalhada, de forma que possa servir de base para o desenvolvimento dos diálogos em RASA.
- [x] O documento contém um detalhamento das funções e a forma de utilizá-las para provar o que o estudo foi aproveitado.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/84
2019.1-PyLearner,Criação de documentação de estudo da US02,"# Criação de documento de estudo da US02
---
### Descrição:
Está task consiste na elaboração de uma documentação de comprovação de estudo para o tema da história de usuário designada. O objetivo desse estudo é que facilite a produção das histórias de usuário e tragam uma qualidade mais elevada das entregas, sendo corretas e precisas as informações passadas pelo bot.
Nessa task, o desenvolvedor deverá atacar o tema de importação de dados em JSON, explicitando o que é um JSON, como são estruturados os dados nesse tipo de arquivo e outros fatores relavantes ao assunto em geral. Em continuidade e partidindo para um viés mais técnico, deverá ser abordado o bruto da real utilização deste tipo de dado, que é sua importação, como fazê-la no python e quais flags podem ser usadas para a importação deste dado.

### Critérios de Aceitação
Para a aceitação deste documento, este deve seguir os seguintes padrões, lembrando que você tem total autonomia para implementar melhoras nesse modelo e isso é só o básico que a gente pensou necessário:
- [ ] O documento deve ser estruturado em tópicos e subtópicos
- [ ] O documento deve abordar a temática da US02 de forma correta e detalhada, de forma que possa servir de base para o desenvolvimento dos diálogos em RASA.
- [ ] O documento contém um detalhamento das funções e a forma de utilizá-las para provar o que o estudo foi aproveitado.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/83
2019.1-PyLearner,Criação de documento de estudo da US1,"# Criação de documento de estudo da US01
---
### Descrição:
Está task consiste na elaboração de uma documentação de comprovação de estudo para o tema da história de usuário designada. O objetivo desse estudo é que facilite a produção das histórias de usuário e tragam uma qualidade mais elevada das entregas, sendo corretas e precisas as informações passadas pelo bot.
Nessa task, o desenvolvedor deverá atacar o tema de importação de dados em CSV, explicitando o que é um CSV, como são estruturados os dados nesse tipo de arquivo e outros fatores relavantes ao assunto em geral. Em continuidade e partidindo para um viés mais técnico, deverá ser abordado o bruto da real utilização deste tipo de dado, que é sua importação, como faze-la no python e quais flags podem ser usadas para a importação deste dado.

### Critérios de Aceitação
Para a aceitação deste documento, este deve seguir os seguintes padrões, lembrando que o atuante tem total autonomia para implementar melhoras nesse modelo:
- [x] O documento deve ser estruturado em tópicos e sub-tópicos
- [x] O documento deve abordar a temática da US01 de forma correta e detalhada, de forma que possa servir de base para o desenvolvimento dos diálogos em RASA.
- [x] O documento contém um detalhamento das funções e a forma de utiliza-las para provar o que o estudo foi aproveitado.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/82
2019.1-PyLearner,Arrumar hyperlinks nos documentos,"Alguns hyperlinks foram quebrados quando migrou a documentacao para ReadTheDocs.
- [x] todos hyperlinks consertados.
- [x] todas imagens aparecendo normalmente.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/81
2019.1-PyLearner,US15 - Eu como usuário desejo saber como visualizar o histograma das features,"# US15 - Eu como usuário desejo saber como visualizar o histograma das features 
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de criação de um histograma, de forma que o usuário possa descobrir o balanceamento das features do dataset. 
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/86)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/92)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/103)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/79
2019.1-PyLearner,US14 - Eu como usuário desejo saber como fazer uma matriz de correção entre as variáveis,"# US14 - Eu como usuário desejo saber como fazer uma matriz de correção entre as variáveis 
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de criação de uma matriz de correlação entre as variáveis do dataset, de forma a descobrir a correlação entre as features.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [ ] Todo o dialogo do bot deve estar em português.
- [ ] As respostas devem ser escritas de forma compreensível ao usuário.
- [ ] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [ ] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/85)
- [ ] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/91)
- [ ] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/102)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/78
2019.1-PyLearner,US04 - Eu como usuário desejo saber como lidar com dados faltantes,"# US04 - Eu como usuário desejo saber como lidar com dados faltantes
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de tratamento de dados faltantes em um dataset de machine learning.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/84)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/90)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/101)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/77
2019.1-PyLearner,US02 - Eu como usuário desejo saber como importar dados de um JSON,"# US02 - Eu como usuário desejo saber como importar dados de um JSON
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de importação de dados, visando especificamente a importação de dados em JSON.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/83)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/89)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/100)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/76
2019.1-PyLearner,US01 - Eu como usuário desejo saber como importar dados de um CSV,"# US01 - Eu como usuário desejo saber como importar dados de um CSV
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de importação de dados, visando especificamente a importação de dados em CSV.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/82)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/88)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/99)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/75
2019.1-PyLearner,Mover documtação para ReadTheDocs,- [x] todos documentos linkados corretamente.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/74
2019.1-PyLearner,Refatorar o Backlog,"- [x] Épicos bem definidos com clareza e entendimento das US associadas.
- [x] Priorização adequada as US usando [MoSCoW](https://www.agilebusiness.org/content/moscow-prioritisation)",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/73
2019.1-PyLearner,Atualizar README com informacoes sobre o projeto,"Adicionar:

- [x] dependencias
- [x] como rodar
- [x] shields ",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/72
2019.1-PyLearner,Criar de uma identidade visual para a aplicação,"  - [x] Criação de uma identidade visual
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/71
2019.1-PyLearner,Bug no docker com rocket.chat,"* **Estou enviando um ...**
  - [x] Bug
  - [ ] Requisição de nova funcionalidade
  - [ ] Necessitando suporte


* **Você quer requisitar uma *feature* ou reportar um *bug*?**
bug


* **Qual o comportamento atual?**
No jupyter notebook não aparece a box do rocket.chat, apesar de o servidor do rocket.chat estar funcionando


* **Qual o comportamento esperado?**
Deveria carregar o a box do rocket.chat no jupyter notebook


* **Qual é o caso de motivação / uso para mudar o comportamento?**
correção de bug


* **Por favor, conte-nos sobre o seu ambiente:**

    Python: 3.6.7 </br>
    Versão: y x.y.z </br>
    Alguma coisa importante: Modelo W </br>

* **Outras Informações**
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/70
2019.1-PyLearner,Criar ambiente docker para o db,- [x] Docker subindo serviço do Mongo DB para consumo do chatbot.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/69
2019.1-PyLearner,Criar ambiente docker para o Rocketchat,- [x] Ambiente subindo o serviço do Rocketchat.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/68
2019.1-PyLearner,Criar ambiente docker para jupyter,- [x] Ambiente subindo jupyter para acesso local.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/67
2019.1-PyLearner,TS 23 - Visualizar dados de treino,"# TS 23 - Visualizar dados de treino
---
### Descrição:
Mapear cenarios e entidades do chatbot relativos ao módulo de interação por meio de historias. Modulo responsável por mensagens e respostas de saudação do bot.

### Critérios de Aceitação
- [ ] O arquivo de historias deve estar corretamente formatado para treinamento do bot.
- [ ] As historias devem estar em português.

### Tarefas
- [ ] Criação de historia.
- [ ] Validação de cenarios.
- [ ] Validação de entidades.
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/66
2019.1-PyLearner,TS 22 - Preparar dados de treino,"# TS 22 - Preparar dados de treino
---
### Descrição:
Preparar os arquivos de treino do chatbot relativos ao módulo de interação. Modulo responsável por mensagens e respostas de saudação do bot.

### Critérios de Aceitação
- [x] O arquivo de treino deve estar corretamente formatado para treinamento do bot.
- [x] Os dados de treino devem estar em português.

### Tarefas
- [x] Criar intenções.
- [x] Criar cenarios.
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/65
2019.1-PyLearner,Criar Organização para o Projeto,"## Objetivo
Essa é issue é destinada a criação de uma nova organização para o projeto. A criação dessa organização visa a melhor organização da equipe e do código produzido pela equipe, ao longo do desenvolvimento. A priori, o projeto faria uso de mais de um repositório visto a arquitetura de micro serviços, portanto foi decidido a necessidade do uso de uma organização exclusiva.

## Critérios de Aceitação
* - [x] A organização criada deve ser aberta
* - [x] Todos os membros da equipe devem também, ser membros da organização
* - [x] Os membros de gerência devem possuir capacidades administrativas do projeto",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/52
2019.1-PyLearner,Protótipo de Alta fidelidade,"## Objetivo
Criar um protótipo em que seja representado o front-end do projeto de forma detalhada para embasamento durante o desenvolvimento.
## Aceitação
- [x] Protótipo Homepage
- [x] Protótipo página de desenvolvimento",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/51
2019.1-PyLearner,Treinamento RASA,"## Objetivo
Arquiteto dar um treinamento/dojo com a equipe de desenvolvimento para que essa obtenha mais familiaridade com o RASA.
## Aceitação
- [x] Treinamento dado ",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/50
2019.1-PyLearner,Backlog do Produto,"## Objetivo
Criar backlog do produto PyLearner, com a especificação dos épicos, as features contidas nos épicos, as histórias de usuários que compõe as features e tasks avulsas

## Aceitação
O backlog, para ser aceito, deverá conter:
- [ ] Épicos
- [ ] Features
- [ ] Histórias de Usuário
- [ ] Tasks/Issues",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/49
2019.1-PyLearner,Documento de Arquitetura tópico 4: Visão Lógica,"### Objetivo
Desenvolver o tópico 4 do documento de Arquitetura, referente à Visão Lógica, contendo a visão geral e a estruturação dos módulos de desenvolvimento a serem utilizados
### Aceitação
Para aceitação este fragmento do documento deverá conter:
- Diagrama de Pacotes para:
 - [ ] Front-end
 - [ ] Back-end",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/48
2019.1-PyLearner,Documento de Visão tópico 2: Posição,"### Objetivo
Desenvolver o tópico 2 do documento de visão, para eventual término do documento.
### Aceitação
Para aceitação, este tópico deverá contar com os seguintes subtópicos escritos:
- [x] Oportunidade de Negócios
- [x] Instrução do Problema
- [x] Instrução de Posição do Produto
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/47
2019.1-PyLearner,Há a necessidade do nosso sistema ter um back-end?,"### Dúvida

Depois de termos definido uma visão macro da arquitetura fiquei com o questionamento de se era realmente necessário a criação de um back-end. Não consegui visualizar a sua funcionalidade e finalidade. O que acham? Alguém vê uma finalidade clara ou seria mais um elefante branco?

Qual a opinião do time e do arquiteto @davialvb?",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/46
2019.1-PyLearner,Documento de Arquitetura tópico 3: Metas e Restrições de Arquitetura,"### Objetivo
Desenvolver o tópico 3 do documento de Arquitetura, referente à Metas e Restrições de Arquitetura.
### Aceitação
Para aceitação este fragmento do documento deverá conter especificado:
- [ ] Metas e Restrições de Arquitetura",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/45
2019.1-PyLearner,Documento de Arquitetura tópico 2: Representação da Arquitetura,"### Objetivo
Desenvolver o tópico 2 do documento de Arquitetura, referente à Representação da Arquitetura, neste sendo especificadas as tecnologias utilizadas no projeto e sua especificação arquitetural. 
### Aceitação
Para aceitação este fragmento do documento deverá conter:
 - [ ] Tecnologias
 - [ ] Diagramas de Representação Arquitetural para cada tecnologia",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/44
2019.1-PyLearner,Documento de Arquitetura tópico 1: Introdução,"### Objetivo
Desenvolver o tópico 1 do documento de Arquitetura, referente à Introdução do documento
### Aceitação
Para aceitação este fragmento do documento deverá conter:
 - [ ] Finalidade
 - [ ] Escopo
 - [ ] Definições, Acrônimos e Abreviações
 - [ ] Referências",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/43
2019.1-PyLearner,Finalizar Documento de Visão,"### Objetivo
Esta issue corresponde à issue de finalização do documento de visão, para ser aceita, é necessário que as 3 issues das quais esta issue é dependente sejam fechadas.
### Distribuição
Nesta issue consta 3 sub-issues que são requisitos de completude desta issue, onde, os membros designados para a tarefa devem se organizar na distribuição dos tópicos.
### Aceitação
Para ser aceita, as issues abaixo deverão estar completas
- [x] [Documento de Visão tópico 2: Posição ](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/47)
- [x] [Documento de Visão tópico 4: Visão Geral do Produto ](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/39)
- [x] [Documento de Visão tópico 5: Recursos do Produto](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/40)
- [ ] [Documento de Visão tópico 6: Restrições](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/41)",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/42
2019.1-PyLearner,Documento de Visão tópico 6: Restrições,"### Objetivo
Desenvolver o tópico 6 do documento de visão, referente às restrições enfrentadas pelo produto de software a ser desenvolvido.

### Aceitação
Para aceitação, este tópico deverá contar com os subtópicos referentes as restrições, definidas pelo escritor do documento. Entretanto, para aceitação, será feita uma revisão que analisará a completude do tópico.
- [x] Restrições levantadas e desenvolvidos
- [x] Documento Revisado
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/41
2019.1-PyLearner,Documento de Visão tópico 5: Recursos do Produto,"### Objetivo
Desenvolver o tópico 5 do documento de visão, para eventual término do documento. Nestes tópicos, o atuante deve fazer um levantamento dos recursos definidos pela equipe, que farão parte do produto.
### Aceitação
Para aceitação, este tópico deverá contar com o subtópicos definidos pelo escritor do documento, pois faz parte do trabalho, entretanto, para ser entregue, será feita uma revisão que analisará a completude do tópico.
- [x] Recursos levantados e desenvolvidos
- [x] Documento Revisado
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/40
