,Repository,Title,Body,Link
773,2019.2-Chatbot-Nilo,Atualizar o /start,"## Descrição

A intent /start do projeto ainda está referenciando os conhecimentos do bot na Release 1. Essa intent precisa ser atualizada com os novos assuntos que o bot pode tratar e também seria interessante que ele cite a existência do /help.

## Tasks(Tarefas).

- [ ] Referencias todos os assuntos que o bot trata.
- [x] Referenciar o /help para auxiliar o usuário.

## Critérios de Aceitação
- [ ] Cumprir todas as tarefas acima.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/89
775,2019.2-Chatbot-Nilo,Erro no arquivo webscraping.py,"## Descrição

As funções contidas no arquivo webscraping.py deveriam retornar as informações dos coordenadores mas estão retornando uma mensagem vazia.

## Critérios de Aceitação
- [ ] Fazer com que as informações dos coordenadores seja mostrada corretamente
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/86
776,2019.2-Chatbot-Nilo,Erro ao fazer os testes de stories,"## Descrição

Após a atualização das intents para um padrão melhor de respostas do bot, as frases descritas no arquivo de teste (e2e_stories.md) não estão funcionando mais.

- [ ] Atualizar o arquivo e2e_stories para as novas intents.


## Critérios de Aceitação
- [ ] O projeto tem que passar no stage test stories do CI.


",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/85
781,2019.2-Chatbot-Nilo,Dúvidas de Secretaria/Coordenação,"## Descrição

Implementar as respostas para as dúvidas dos seguintes assuntos: reserva de sala, semana universitária, trancamento e dupla graduação.

#### Tasks(Tarefas)

As dúvidas dos seguintes tópicos terão que ser implementadas:

- [x] Semana universitária.
- [ ] Reserva de Salas
- [x] Trancamento
- [ ] Dupla Graduação

## Critérios de Aceitação
-  Cumprir todas as tarefas citadas acima.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/74
782,2019.2-Chatbot-Nilo,Melhorar a organização das intents nos arquivos,"Algumas intents de dúvidas de Coordenação e Secretaria estão nas pastas de estágios. Seria mais organizado colocar essas intents na pasta ""geral.md"".

Tarefas:
- [x] Mover as intents de dúvidas de Coordenação e Secretaria para a pasta geral de intents.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/73
783,2019.2-Chatbot-Nilo,Criação de um tutorial completo de estágio,"Eu, como usuário desejo receber um tutorial completo de estágio supervisionado com o objetivo de me informar.
Prioridade: Should have.

**Tarefas:**
- [x] Organizar um tutorial completo de estágio supervisionado, reunindo as informações já contidas em respostas separadas.
- [x] Enviar esse tutorial pelo bot
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/72
786,2019.2-Chatbot-Nilo,Arrumar os conflitos de intents parecidas,"A intent ""limite_creditos_simultaneo_estagio"" pode ser unificada com a intent ""limite_creditos_estagio"" e a intent  ""doc_matricula_estagio"" pode ser unificada a intent ""docs_nao_obrigatorio_estagio"" para tornar mais simples tanto as respostas quanto as maneiras de perguntar.


Colocar as intents em apenas uma

- [x] Juntar as intents de forma a simplificar a experiência do usuário
- [x] Juntar as intents sobre reintegração.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/65
787,2019.2-Chatbot-Nilo,Action de coordenadores incompleta,"Atualmente a action de coordenadores falta enviar os horarios do coordenador de energia

**Tarefas:**
- [ ]Adicionar o coordenador de energia na resposta
![image](https://user-images.githubusercontent.com/43673797/67439759-934e6500-f5cd-11e9-89b7-0c543ba46891.png)
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/63
789,2019.2-Chatbot-Nilo,Padronizar o texto das intents.,"## Descrição

As intents estão muito iguais e muito repetitivas, e por isso o bot está respondendo de forma confusa.

É recomendado que as intents sejam padronizadas e simplificadas para evitar erros e bugs deste tipo.

Foi sugerido á nossa equipe utilizar os padrões de intents criados pela equipe do Lappis, e utilizado no bot Tais.

O padrão está presente neste link : <https://github.com/lappis-unb/tais/wiki/Intents-Eficientes>

Tasks(Tarefas)

- [ ] Simplificar os textos de intents.
- [ ] Utilizar boas práticas de intents utilizando o template do bot Tais.

## Critérios de Aceitação

- Cumprir as tarefas anteriormente definidas.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/60
791,2019.2-Chatbot-Nilo,Refazer os testes do bot,"## Descrição

Após a remodelagem das falas do bot é necessário refazer os testes de conversa do mesmo.

## Critérios de Aceitação
- [ ] Os testes estarem funcionando devidamente.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/56
794,2019.2-Chatbot-Nilo,Melhorar a action que informa os coordenadores de estágio,"# Descrição

Buscar as informações sobre os coordenadores de estágios no site da fga.

# Tarefas

- [x] Trocar a utter que informa os coordenadores de estágio por uma action que busque essas informações na web.

# Critérios de aceitação
- [x] Implementar uma action que acesse o site https://fga.unb.br/coordenacao e por meio de ferramentas em Python, informe os coordenadores de cada curso.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/49
802,2019.2-Chatbot-Nilo,Melhorar as actions relacionadas ao estágio.,"## Descrição

As `actions` relacionadas ao estágio, estão sem sentido, e a maioria delas são desnecessárias. Com base nisso as actions que são desnecessárias se tornarão `utters`, pois se tratam de tarefas constantes que podem ser tratadas como texto.

## Tasks(Tarefas)

- [ ] Adaptar as actions desnecessárias em `utters`.
- [ ] Melhorar as actions que permanecerão. 

## Critérios de Aceitação

- [ ]  Cumprir as tarefas previstas anteriormente de forma eficiente.
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/29
806,2019.2-Chatbot-Nilo,Criar fluxo de teste,"## Descrição: 
Criar fluxo de conversa do Bot Nilo para melhor desempenho na personalidade humano-robô.

## Critérios de Aceitação
- [ ] Criar testes efetivos que englobem todos os casos possíveis.",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/21
810,2019.2-Chatbot-Nilo,Run console script bug.,"**Descreva o bug**
Quando o bot é executado no console, as custom actions não são executadas.

**Para reproduzir o bug**
Passo-a-passo para reproduzir o comportamento do bug:
1. Execute no terminal ""docker-compose run bot make run-console""
2. Escreva uma fala no bot que esteja na intent ""action_test"".
4. Veja o erro : 

""Encountered an exception while running action 'action_test'. Bot will continue, but the actions events are lost. Make sure to fix the exception in your custom code"".

**Comportamento esperado**
O bot deve responder com a seguinte mensagem : ""Mensagem enviada por uma custom action.""

**Ambiente:**
 - SO: [Ubuntu]
",https://github.com/fga-eps-mds/2019.2-Chatbot-Nilo/issues/14
823,2019.1-Ludum,BUGN° - Erro no envio de materiais a partir do /start,"**Descreva o bug**
Ao iniciar o bot com '/start' e apertar no botão de 'Envio de materiais"" o bot responde com ""Mas eu nem te perguntei nada""

**Para reproduzir o bug**
Passos para reproduzir o comportamento:
1. Inicie o bot com '/start'
2. Clique no botão de Envio de materiais
3. Receba a mensagem ""Mas eu nem te perguntei nada""

**Comportamento esperado**
Ao apertar o botão o bot deve instruir o usuário a contribuir com o bot enviando novos materiais.

**Screenshots**
![Captura de tela de 2019-06-25 11-58-45](https://user-images.githubusercontent.com/23086119/60109894-8c0f6b80-9741-11e9-80a2-6e0ffe83ef56.png)",https://github.com/fga-eps-mds/2019.1-Ludum/issues/180
824,2019.1-Ludum,T67 - Refatorar conversas e intents,"### Descrição:
Melhorar o tempo de execução do treino do Bot e tornar a conversa mais fluida e pessoal.

### Tarefas
- [ ] Refatorar as intents do bot visando melhorar o tempo de execução do treino;
- [ ] Adicionar novos dialogos para deixar a conversa mais pessoal e fluida.

**Estimativa de Esforço** : 3 pontos

### Comentários
Nenhum.

",https://github.com/fga-eps-mds/2019.1-Ludum/issues/171
826,2019.1-Ludum,T65 - Refatorar fluxo de FAQ,"### Descrição:
Realizar correções e ajustes no fluxo de FAQ do bot.

### Tarefas
- [ ] Realizar ajustes para que as mensagens de erro fiquem mais intuitivas;
- [ ] Ressaltar que a pesquisa deve ser feita em **INGLÊS**;
- [ ] Corrigir erros de português;
- [ ] Deixar frases mais intuitivas;
- [ ] Acrescentar mais possibilidades de respostas;
- [ ] Corrigir erros no fluxo.

**Estimativa de Esforço** : 3 pontos

### Comentários
Nenhum.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/168
827,2019.1-Ludum,T64 - Refatorar fluxo de ambiente,"### Descrição:
Realizar correções e ajustes necessários no fluxo de ambiente do bot.

### Tarefas
- [x] Realizar ajustes para que as mensagens de erro fiquem mais intuitivas;
- [ ] Corrigir erros de português;
- [x] Deixar frases mais intuitivas;
- [x] Acrescentar mais possibilidades de respostas;
- [x] Corrigir erros no fluxo.

**Estimativa de Esforço** : 3 pontos

### Comentários
Nenhum.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/167
828,2019.1-Ludum,T63 - Refatorar fluxo de tutorial,"### Descrição:
Realizar correções e ajustes necessários no fluxo de tutorial do bot.

### Tarefas
- [x] Realizar ajustes para que as mensagens de erro fiquem mais intuitivas;
- [x] Corrigir erros de português;
- [x] Deixar frases mais intuitivas;
- [x] Padronizar o fluxo dos tutoriais;
- [x] Acrescentar mais possibilidades de respostas.

**Estimativa de Esforço** : 5 pontos

### Comentários
Nenhum.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/166
857,2019.1-Ludum,T44 - Refatorar os diálogos do bot de acordo com recomendações da R1,"### Descrição:
Corrigir os diálogos para se adequarem às recomendações da R1.

### Tarefas
- [x] Diminuir mensagem inicial
- [x] Mostrar os limites da implementação
- [x] Corrigir bug nos diálogos

**Estimativa de Esforço** : 3 pontos

### Comentários
Nenhum.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/120
888,2019.1-Ludum,T36 - Refinar comunicação do Ludum,"### Descrição:
Melhorar a comunicação do Ludum, a fim de corrigir respostas desconexas, desnecessárias e/ou com erros de português. 

### Tarefas
- [x] Atender a folha de estilo do código;
- [x] O conteúdo das mensagens deve estar conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] Corrigir os erros de português; 
- [x] Evitar que o Ludum responda acerca do que não lhe foi perguntado

### Comentários
Nenhum.

**Estimativa** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/81
897,2019.1-Ludum,US13 - Selecionar complexidade do jogo no tutorial,"### Descrição:
Eu, como usuário, desejo selecionar a complexidade do jogo em que receberei auxílio.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] O usuário deve conseguir visualizar o menu e selecionar uma opção, além de receber feedback sobre a opção selecionada.

### Tarefas
- [x] O Ludum deve exibir o menu de dificuldade com duas opções: Padawan (Iniciante) e Jedi (Intermediário);
- [x] Deve estar utilizando o recurso [Keyboard Inline](https://luizmarcus.com/php/utilizando-inline-keyboard-em-um-bot-para-o-telegram/) ;
- [x] O Ludum deve exibir mensagem fornecendo feedback sobre a opção selecionada.

### Comentários
Usar como base o protótipo de alta fidelidade.

**Estimativa de Duração** : 2 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/65
903,2019.1-Ludum,TS07 - Comunicar o microsserviço de Dúvidas com a API do StackOverflow,"### Descrição:
Eu, como desenvolvedor, desejo comunicar o microsserviço de perguntas e respostas com o StackOverflow.

### Critérios de Aceitação
- [x] Estar pesquisando a dúvida no Stack Overflow;
- [x] Encontrando resultados plausíveis caso a dúvida esteja no Stack Overflow;

### Tarefas
- [x] Pesquisar no Stack Overflow essa dúvida;
- [x] Salvar Link com a resposta no Banco de Dados.

### Comentários
Nenhum.

**Estimativa de Duração** : 8 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/59
906,2019.1-Ludum,US11 - Visualizar FAQ,"### Descrição:
Eu, como usuário, desejo visualizar as perguntas feitas com mais frequência.

### Critérios de Aceitação
- [ ] O código deve atender a folha de estilo;
- [ ] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [ ] O Ludum deve mostrar ao usuário as perguntas mais frequentes acerca do PyGame;
- [ ] O Ludum deve estar recebendo corretamente a escolha do usuário e mostrando a respectiva resposta.

### Tarefas
- [ ] O Ludum deve exibir uma mensagem com as perguntas mais frequentes;
- [ ] O Ludum deve perguntar se alguma dessas perguntas é a que o usuário procura;
- [ ] O Ludum deve ler a escolha do usuário;
- [ ] O Ludum deve mostrar a resposta da pergunta selecionada, se estiver presente no FAQ.

### Comentários
Links interessantes: https://www.pygame.org/wiki/FrequentlyAskedQuestions.

**Estimativa de Duração** : 3 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/56
909,2019.1-Ludum,US10 - Recomendar Materiais,"### Descrição:
Eu, como usuário, desejo que o Ludum recomende links úteis que possam complementar meu estudo.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] A mensagem de introdução da sessão deve estar reestruturada de acordo ao novo contexto de apresentação dos links;
- [x] O Ludum deve exibir uma mensagem com os links aprovados, mostrando seus respectivos nomes, tipos e endereços.

### Tarefas
- [x] Reestruturar mensagem de introdução à nova forma de apresentação dos links;
- [x] O Ludum deve exibir uma mensagem com todos os links aprovados e seus respectivos nomes, tipos e endereços.


### Comentários
Nenhum.

**Estimativa de Duração** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/53
913,2019.1-Ludum,US08 - Informar sobre formas de contribuição com conteúdo,"### Descrição:
Eu, como usuário, desejo que o Ludum me informe sobre a possibilidade de contribuição com links.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] O Ludum deve estar explicando como contribuir com links;
- [x] O Ludum deve estar explicando como contribuir com tutoriais;
- [x] O Ludum deve estar introduzindo a funcionalidade;
- [x] O Ludum deve estar exibindo o link para o webclient, após explicar como contribuir;
- [x] O Ludum deve estar explicando que as contribuições passam por avaliações dos administradores;
- [x] Ao final, deve redirecionar ao menu principal.


### Tarefas
- [x] Exibir mensagem introduzindo brevemente a funcionalidade e ressaltando a importância da contribuição do usuário, ex: _""Você é muito importante para deixar o Ludum cada vez melhor e ajudá-lo a cumprir sua missão... Contribua com nossos conteúdos... É muito simples!""_;
- [x] Exibir mensagem explicando como contribuir com links, ex: _""Se você achou um artigo, um vídeo, um fórum, alguma coisa muito legal relacionado a Pygame que ajude outros usuários em seus estudos e gostaria de que o Ludum o compartilhasse, basta cadastrar esse link em nossos materiais""_;
- [x] Exibir mensagem explicando como contribuir com tutoriais, ex: _""Ou se você desenvolveu um jogo e gostaria de ensinar outros usuários como desenvolvê-lo, se tem algum aspecto acerca da Pygame que seria legal ensinar outros usuários, entre outros, não hesite em contribuir com nossos tutoriais...""_;
- [x] Exibir mensagem explicando que todas as contribuições passam por avaliações da equipe administradora;
- [x] Exibir mensagem com o link do webclient, ex: _""Para cadastrar um desses materiais, acesse o endereço: ""_;
- [x] Ao final do fluxo, redirecionar para o menu principal;

### Comentários
Nenhum.

**Estimativa de Duração** : 2 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/48
924,2019.1-Ludum,US02 - Exibir menu com as funções do Ludum,"### Descrição:
Eu, como usuário, desejo visualizar um menu com todas as funções disponibilizadas pelo o Ludum.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a personalidade definida para ele;
- [x] É exibido um menu com todas as funções que o Ludum pode realizar e uma orientação de como o usuário pode executá-las;
- [x] As mensagens estão sem erros de português.

### Tarefas
- [x] Exibir menu com todas as funções que o Ludum pode realizar;
- [x] Exibir mensagem de como o usuário pode selecionar essas opções.

### Comentários
Usar como base o protótipo de alta fidelidade.

**Estimativa de Duração** : 3 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/37
963,2019.1-Gaia,Adicionar previsao do tempo e lista de esportes na conversação da Gaia,"- [x] Adicionar rota da lista de esportes e da previsão no Gateway
- [x] Adicionar intents e stories na Gaia",https://github.com/fga-eps-mds/2019.1-Gaia/issues/266
964,2019.1-Gaia,Bug ao exibir notificações,"### Bug ao exibir notificações

Nessa issue será realizado para resolver o bug:
- [x] Arrumar intents
- [x] Arrumar GetHoursAhead
- [x] Mudar resposta da Gaia
- [x] Retirar For In loop

Critérios de aceitação:
- [ ] critério 1
- [ ] critério 2
- [ ] critério 3
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/265
975,2019.1-Gaia,Melhorar a conversa da gaia ,"### Melhorar a conversa da gaia 

Nessa issue será realizado:
- [x] Adicionar intents de esportes
- [x] Adicionar mais exemplos coletados por testes de usabilidade

Critérios de aceitação:
- [x] Novas intents de esportes adicionadas 
- [x] Exibição de esportes da Gaia
- [x] Gaia compreendendo intenções do usuário",https://github.com/fga-eps-mds/2019.1-Gaia/issues/252
982,2019.1-Gaia,Melhorar fluxo de conversa de ciclone,"### Melhorar fluxo de conversa de ciclone

Nessa issue será realizado:
- [x] Apresentar ciclones que estão acontecendo no momento
- [x] Melhorar fluxo de criação de alerta

Critérios de aceitação:
- [x] Apresentar dados de ciclone antes de sugerir criação de alerta
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/243
983,2019.1-Gaia,Melhorar fluxo de conversa de esporte,"### Melhorar fluxo de conversa de esporte

Nessa issue será realizado:
- [x] Refatorar slots
- [x] Ajustar falas da Gaia
- [x] Adicionar fluxo de exemplos
- [x] Adicionar lista de locais ao fluxo de notificação

Critérios de aceitação:
- [x] Estlint sem erros e warnings
- [x] Estar testado
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/242
991,2019.1-Gaia,US26: Eu como usuário desejo que o sistema faça uma nova requisição a cada 2 horas ,"### US26: Eu como usuário desejo que o sistema faça uma nova requisição a cada 2 horas  

Nessa issue será realizado:
- [x] Fazer requisicao a cada 2 horas no repositório Ciclone
- [x] Tratar informações

Critérios de aceitação:
- [ ] Função que faz requisição a cada 2h
- [ ] Mostrar para o usuário a resposta obtida em cada requisição
- [ ] Eslint sem erros e warnings
- [ ] Estar testado
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/232
1030,2019.1-Gaia,US19 -Eu como usuário desejo que a Gaia me responda com mais acurácia e precisão,"Nessa issue será realizado:
- [x]  Melhorar conversação da Gaia

Critérios de aceitação:
- [x] A Gaia deve compreender e responder o usuário da maneira adequada",https://github.com/fga-eps-mds/2019.1-Gaia/issues/179
1031,2019.1-Gaia,US18-Eu como usuário desejo que o sistema Gateway seja capaz de gerenciar minhas requisições de esporte,"Nessa issue será realizado:
- [x] Receber requisição da Gaia
- [x] Quebrar requisição maior e priorizar as menores
- [x] Enviar cada requisição menor para o microsserviço correspondente.
- [x] Receber respostas dos microsserviços e montar resposta final que será enviado para o usuário.
- [x] Testar

Critérios de aceitação:
- [x] Redirecionar requisições p/ os microserviços
- [x] Estar testado
- [x] Eslint sem erros e warnings",https://github.com/fga-eps-mds/2019.1-Gaia/issues/178
1032,2019.1-Gaia,US17 - Eu como usuário desejo que o sistema consiga a previsão de até cinco dias,"Nessa issue será realizado:
- [ ] Estudar documentação da API externa
- [ ] Executar GET
- [ ] Exibir resposta

Critérios de aceitação:
- [ ] Eslint sem erros e warnings
- [ ] Estar testado",https://github.com/fga-eps-mds/2019.1-Gaia/issues/177
1043,2019.1-Gaia,US15 - Eu como usuário desejo que a gaia me informe se um determinado esporte é favorável de ser realizado ou não ,"Nessa issue será realizado:
- [x] Criar intents para esportes específicos
- [x] Criar custom action
- [x] Fazer busca no json
- [x] Tratar respostas de favoráveis

Critérios de aceitação:
- [x] A Gaia deve entender quando o usuário perguntar se pode praticar esporte ""x"" em lugar ""y""
- [x] A Gaia deve informar se praticar esporte x está 100% favorável, ou com ressalva ou com alerta
- [x] Caso o esporte x perguntado pelo usuário esteja 0% favorável, a Gaia deve informar quais outras modalidades estão para aquele lugar informado",https://github.com/fga-eps-mds/2019.1-Gaia/issues/153
1061,2019.1-Gaia,US12 - Eu como usuário desejo que o sistema retorne o local com mais acurácia e precisão,"Nessa issue será realizado:

- [x] Pensar numa forma de tratamento
- [x] Adição de uma nova rota no Local
- [x] Mudanças nas respostas da Gaia

Critérios de aceitação:
- [x] Estar testado
- [x] Eslint sem erros e warnings
- [x] Exibir uma lista de locais com nomes similares ao que o usuário informou
- [x] A Gaia deve fazer uma requisição ao microserviço Local para obter a lista supracitada
- [x] A Gaia deve identificar qual opção escolhida pelo usuário
- [x] A Gaia deve retornar o clima dessa localidade
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/127
1064,2019.1-Gaia,US09 - Eu como usuário desejo que a Gaia forneça os dados corretos a respeito de clima,"Nessa issue será realizado:
- [x] Adicionar slots nas entidades
- [x] Tratar slots
- [x] Configurar uma custom action genérica na Gaia
- [x] Transformar custom action genérica em específica

Critérios de aceitação:
- [ ] Na mensagem de resposta da Gaia, inserir o local referente a esse clima
- [ ] Exibir informações de temperatura, rajadas de vento, pressão atmosférica, umidade
- [ ] Perguntar se o usuário deseja saber mais dados 
- [ ] Se ele disser que sim, então exibir todos os outros dados advindos da API",https://github.com/fga-eps-mds/2019.1-Gaia/issues/124
1065,2019.1-Gaia,US08 - Eu como usuário desejo que a Gaia me responda de forma coerente,"Nessa issue será realizado:
- [ ] Diminuir o tamanho dos textos de resposta
- [ ] Apresentar as funcionalidades do bot
- [ ] Definir fluxo principal
- [ ] Seguir fluxo principal de conversa

Critérios de aceitação:
- [ ] Respeitar o fluxo descrito no protótipo
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/123
1077,2019.1-Gaia,US06: Eu como usuário desejo obter resposta plausíveis sempre que eu falar com a Gaia para que eu possa manter um diálogo ,"Nessa issue será realizado:
- [x] Gaia responder tudo que é solicitado
- [x] Analisar intents de usuário
- [x] Melhorar fluxo de conversa

Critérios de aceitação:
- [ ] Não deixar o usuário sem uma resposta
- [ ] Apresentar as funcionalidades do bot para que o usuário escolha o que deseja realizar
- [ ] Concordância com a personalidade da Gaia
- [ ] Tempo de resposta inferior a 4s",https://github.com/fga-eps-mds/2019.1-Gaia/issues/98
1086,2019.1-Gaia,Analisar riscos do projeto,"Analisar riscos do projeto

Nessa issue será realizado:
- [x] Elencar os riscos do projeto
- [x] Realizar a análise 
- [x] Construir o planejamento de respostas aos riscos 

Critérios de aceitação:
- [x] Estar documentado na wiki
- [x] Descrição dos riscos e ações para mitigá-los
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/73
1096,2019.1-Gaia,US03: Eu como usuário desejo interagir com a Gaia para que ela me responda.,"US03: Eu como usuário desejo interagir com a Gaia para que ela me responda.

Nessa issue será realizado:
- [x] Definir Intents e Entities
- [x] Treinar NLU
- [x] Tratar Utters
- [x] Treinar Core
- [x] Criar Stories
- [x] Simular conversa
- [x] Dar deploy local no telegram
- [x] Adicionar foto e BIO

Critérios de aceitação:
- [ ] Eslint sem erros e warnings
- [ ] Estar testado 
- [ ] Personalidade da Gaia inserida nos diálogos com usuário
- [ ] Bio, imagem de perfil com a logo e @nome do bot preenchidos no telegram
- [ ] Possuir, no mínimo, 10 mensagens de interação da Gaia para o usuário  
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/63
1097,2019.1-Gaia,Conseguir autenticação com mongoose,"Já construí o esquema do mongoose, porém está dando falha na autenticação. Quando peço para retornar o erro pro console aparece a seguinte mensagem: 'command insert requires authentication', code: 13, codeName: 'Unauthorized ', name: 'MongoError'. É necessário passar alguma função admin?

![dbfdd74f-accf-40b5-96e3-fb66476ae24b](https://user-images.githubusercontent.com/38709421/55594260-49775d80-5715-11e9-90c9-83e48a242db5.jpg)
",https://github.com/fga-eps-mds/2019.1-Gaia/issues/45
1145,2019.1-PyLearner,Refatorar maneira que bot responde suas ações,"- [ ] Bot responder de maneira conjunta todas suas ações, não uma por mensagem como está agora.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/193
1146,2019.1-PyLearner,Implementar scroll automático nas respostas do bot,Rocketchat deve descer para última mensagem quando o bot enviar uma nova mensagem.,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/192
1147,2019.1-PyLearner,Refatorar intent de despedida do bot,"Bot precisa se despedir corretamente quando o usuário se despedir. Atualmente o bot responde errado e muitas vezes entende como cumprimento quando o usuário se despede.
- [x] Refatorar intent de despedida
- [x] Testar intent",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/191
1150,2019.1-PyLearner,Refatorar intent matplotlib,"Matplotlib não é um tópico que entra no escopo do Pyter no momento.
- [ ] Contornar fluxo de conversa quando algum usuário pedir informações específicas sobre Matplotlib",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/188
1159,2019.1-PyLearner,Refatoração e Aperfeiçoamento dos Fluxos de Conversa #5,"## Descrição 
Com base nos testes levantados e analisados pelos membros de MDS, modificar o que for necessário para melhorar as métricas do fluxo de conversa do bot.
## Critérios
Caso seja necessário refatorar intents, actions e stories dos seguintes temas:

- [x] Regressão Polinomial
- [x] Score R2
- [x] Stochastic Gradient Descent
- [x] Support Vector Machines
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/179
1160,2019.1-PyLearner,Refatoração e Aperfeiçoamento dos Fluxos de Conversa #4,"## Descrição 
Com base nos testes levantados e analisados pelos membros de MDS, modificar o que for necessário para melhorar as métricas do fluxo de conversa do bot.
## Critérios
Caso seja necessário refatorar intents, actions e stories dos seguintes temas:

- [x] K-means
- [x] Dados Faltantes
- [x] Naive Bayes
- [x] Nearest Neighbors
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/178
1161,2019.1-PyLearner,Refatoração e Aperfeiçoamento dos Fluxos de Conversa #3,"## Descrição 
Com base nos testes levantados e analisados pelos membros de MDS, modificar o que for necessário para melhorar as métricas do fluxo de conversa do bot.
## Critérios
Caso seja necessário refatorar intents, actions e stories dos seguintes temas:

- [x] Help 
- [x] Histograma 
- [x] Importação de Arquivos CSV
- [x] Interações 
- [x] Importação de Arquivos JSON
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/177
1162,2019.1-PyLearner,Refatoração e Aperfeiçoamento dos Fluxos de Conversa #2,"## Descrição 
Com base nos testes levantados e analisados pelos membros de MDS, modificar o que for necessário para melhorar as métricas do fluxo de conversa do bot.
## Critérios
Caso seja necessário refatorar intents, actions e stories dos seguintes temas:

- [x] Correlation
- [x] Decision Tree
- [x] Explained Variance
- [x] Feature Scaling
- [x] Generalized Linear Models
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/176
1163,2019.1-PyLearner,Refatoração e Aperfeiçoamento dos Fluxos de Conversa #1 ,"## Descrição 
Com base nos testes levantados e analisados pelos membros de MDS, modificar o que for necessário para melhorar as métricas do fluxo de conversa do bot.
## Critérios
Caso seja necessário refatorar intents, actions e stories dos seguintes temas:

- [x] Bayesian Regression
- [x] Categorical Data
- [x] Classification Metrics
- [x] Classification Report
- [x] Confusion Matrix",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/175
1164,2019.1-PyLearner,Realização de Testes em Fluxos de Conversas #5,"## Descrição

Realizar testes do fluxo de conversa através do script de testes disponível tendo por intuito analisar, detectar possíveis refatorações de intents, actions e stories dos fluxos em questão.

## Critérios
Analisar os seguintes fluxos:
- [x] Regressão Polinomial
- [x] Score R2
- [x] Stochastic Gradient Descent
- [x] Support Vector Machines
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/174
